;KONEÈNÉ POØADÍ SPAC 2007;;;;;;;;;;;;;;;;;;;;
;10. roèník;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;Kategorie A;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
poøadí;pøíjmení;jméno;klub;9 nej.;TdÈ;Boh;VP;TdJ;FT;KG;ŽD;5hod;VC L;krit;M60;PÈ;2boj;èas;celkem;;
57;BUBENÍK;Evžen;VELOSERVIS BRUNTÁL;24;0;0;0;0;0;14;10;0;0;0;0;0;0;0;24;92;0
58;KUDA;Pavel;SENZOR CANNIBALS SVITAVY;24;0;0;0;0;0;0;24;0;0;0;0;0;0;0;24;92;0
59;TUREÈEK;Martin;KARVINÁ;24;0;0;0;0;0;0;0;0;0;0;0;24;0;0;24;92;0
60;LANGER;Robert;;24;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;92;0
61;LAZECKÝ;Pavel;BIKE ONE;23;0;0;0;0;0;0;0;0;0;0;23;0;0;0;23;92;0
62;SÝKORA;Miroslav;SK ŠAFRATA BOHUMÍN;22;0;22;0;0;0;0;0;0;0;0;0;0;0;0;22;92;0
63;KREJZA;Aleš;TJ TŽ TØINEC;22;0;0;0;0;0;0;22;0;0;0;0;0;0;0;22;92;0
64;LESÁK;Pavel;CYKLO OTICE;22;0;0;0;0;0;0;0;0;0;0;22;0;0;0;22;92;0
65;FILIP;Rostislav;BESKYD BIKE TÌŠÍN;22;0;0;0;0;0;0;0;0;0;0;0;22;0;0;22;92;0
66;POKORNÝ;Jan;;22;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;92;0
67;NIECIKOWSKI;Jaroslav;TKKF BAJADERA;21;0;0;0;21;0;0;0;0;0;0;0;0;0;0;21;92;0
68;ADAMCZYK;Tomek;PROGRES;21;0;0;0;0;0;0;21;0;0;0;0;0;0;0;21;92;0
69;SAS;David;HaF OPAVA;21;0;0;0;0;0;0;0;0;0;0;21;0;0;0;21;92;0
70;FAJKUS;Martin;SK ŠAFRATA BOHUMÍN;21;0;0;0;0;0;0;0;0;0;0;0;21;0;0;21;92;0
71;HARABIŠ;Radim;SK VALAŠSKÉHO KRÁLOVSTVÍ;20;0;0;0;0;0;0;0;0;20;0;0;0;0;0;20;92;0
72;LAZECKÝ;Petr;;20;0;0;0;0;0;0;0;0;0;0;20;0;0;0;20;92;0
73;CARBOL;Petr;TJ BANÍK 1.máj;20;0;0;0;0;0;0;0;0;0;0;0;20;0;0;20;92;0
74;KAŠPÁREK;Pavel;;20;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;92;0
75;FIERLA;Jan;CK FESO PETØVALD;18;0;0;0;18;0;0;0;0;0;0;0;0;0;0;18;92;0
76;MOSLER;Zbynìk;HaF OPAVA;17;0;0;0;0;0;17;0;0;0;0;0;0;0;0;17;92;0
77;FOJTU;Jiøí;VSETÍN;17;0;0;0;0;0;0;17;0;0;0;0;0;0;0;17;92;0
78;WEWIORA;Stawek;PROGRES;16;0;0;0;0;0;0;16;0;0;0;0;0;0;0;16;92;0
79;MIÈUNEK;Jaroslav;BULDOCI RAPOTÍN;15;0;0;0;0;0;15;0;0;0;0;0;0;0;0;15;92;0
80;PAVELEK;Irek;AGK RYBNIK;13;0;0;0;0;0;13;0;0;0;0;0;0;0;0;13;92;0
81;HRUŠKA;Martin;UFO BIKE;12;0;0;0;0;0;12;0;0;0;0;0;0;0;0;12;92;0
82;MARIO;Leco;GOOFY TEAM;10;0;0;0;0;0;10;0;0;0;0;0;0;0;0;10;92;0
83;ZAHRÁDKA;Tomáš;SSC OTROKOVICE;7;0;0;0;0;0;0;7;0;0;0;0;0;0;0;7;92;0
84;OPATRNÝ;Zdenìk;OSTRAVA;5;0;0;0;0;0;0;5;0;0;0;0;0;0;0;5;92;0
85;KUNICKÝ;Jan;ZAF VELOSPORT V. PAV.;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;92;0
86;POSPIECH;Przemyslaw;PROGRES;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;92;0
87;WOLANIN;Irek;PROGRES;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;92;0
88;ŠIMURDA;Petr;VOSA BRUNTÁL;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;92;0
89;MIÈUNEK;Jakub;BULDOCI RAPOTÍN;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;92;0
90;FIGURA;Michal;HaF OPAVA;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;92;0
91;ŠVAN;Pavel;ACS DRAK VRBNO;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;92;0
92;HAJNÝ;Petr;OUTSIDER BRUNTÁL;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;92;0
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;Kategorie C;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
poøadí;pøíjmení;jméno;klub;9 nej.;TdÈ;Boh;VP;TdJ;FT;KG;ŽD;5hod;VC L;krit;M60;PÈ;2boj;èas;celkem;;
1;ZOK;Bogdan;SK ŠAFRATA BOHUMÍN;344;0;38;36;40;0;34;0;40;40;40;40;0;0;36;344;77;0
2;WENZEL;Roman;MAX CURSOR;315;36;32;33;0;36;0;29;37;34;38;34;33;0;34;376;77;0
3;LYSEK;Vladimír;CK FRENŠTÁT P.R. 2;305;31;31;32;33;38;27;28;37;33;31;33;36;0;32;422;77;0
4;KASZUBA;Miroslav;TJ KOLÍK BOHUMÍN;292;0;36;34;0;40;36;34;0;36;0;38;38;0;0;292;77;0
5;ŠKARKA;Jiøí;MP OSTRAVA;287;25;33;30;0;33;28;24;34;31;30;31;34;0;31;364;77;0
6;SOKOL;Pavel;CYKLOKRAMO SUCHDOL N.O.;284;30;0;29;32;31;25;23;33;30;33;36;30;0;0;332;77;0
7;VODIÈKA;Štìpán;CYKLOSPORT PØIKRYL, ST.VES N.O.;253;22;28;28;27;27;0;0;0;28;28;29;28;0;30;275;77;0
8;HRAZDÍLEK;Alois;TJ BANÍK OSTRAVA OKD;243;17;25;25;28;24;0;18;32;29;27;27;26;0;0;278;77;0
9;VÍTEÈEK;Petr;TJ KOLÍK BOHUMÍN;242;18;29;26;26;23;0;15;30;27;24;0;29;0;28;275;77;0
10;JAKL;Jiøí;ORLI OSTRAVA;237;28;27;27;29;26;19;19;0;0;26;28;27;0;0;256;77;0
11;MUSIL;Oldøich;VÍTKOV;194;0;0;0;0;34;30;30;0;0;36;32;32;0;0;194;77;0
12;BARAN;Petr;CINELLI MORNING SKY;188;0;40;38;0;0;32;0;0;0;0;0;40;0;38;188;77;0
13;KRCHÒÁK;Pavel;SOKOL ŽABEÒ;137;0;30;0;30;0;18;0;0;0;32;0;0;0;27;137;77;0
14;CÁHLÍK;Zdenìk;GOOFY OCIZ TEAM KRNOV;89;32;0;31;0;0;26;0;0;0;0;0;0;0;0;89;77;0
15;STANKE;Ladislav;OKRAJOVÁ 25,  HAVÍØOV;88;16;24;23;25;0;0;0;0;0;0;0;0;0;0;88;77;0
16;KUZNÍK;Rostislav;CYKLOHAF OPAVA;80;0;0;40;0;0;40;0;0;0;0;0;0;0;0;80;77;0
17;KUBÍÈEK;Boøivoj;ASPV VÁPENA;74;0;0;0;0;0;38;36;0;0;0;0;0;0;0;74;77;0
18;LACH;Alan;RACING OLEŠNÁ,  F-M;74;0;0;0;36;0;0;0;0;38;0;0;0;0;0;74;77;0
19;ŠÍMA;Martin;MAX CURSOR;73;40;0;0;0;0;33;0;0;0;0;0;0;0;0;73;77;0
20;SATINSKÝ;Alexandr;YOGI OSTRAVA;73;0;0;0;0;0;0;38;0;0;0;0;0;0;35;73;77;0
21;ŠPAÈEK;Petr;COLEMAN VSETÍN;65;0;0;0;0;0;0;33;0;32;0;0;0;0;0;65;77;0
22;ŠVANTNER;Bohuslav;RACING OLEŠNÁ,  F-M;61;27;34;0;0;0;0;0;0;0;0;0;0;0;0;61;77;0
23;PULLO;Herbert;CYKLOHAF OPAVA;55;0;0;0;0;28;0;27;0;0;0;0;0;0;0;55;77;0
24;ROLNÝ;Marek;CYKLOKRAMO SUCHDOL N.O.;51;0;0;0;0;30;0;21;0;0;0;0;0;0;0;51;77;0
25;VÁVRA;Stanislav;GOOFY OCIZ TEAM KRNOV;51;0;0;0;0;0;29;22;0;0;0;0;0;0;0;51;77;0
26;KUBALA;Jiøí;WIGVAM BIKE;49;0;0;0;0;0;24;0;0;0;25;0;0;0;0;49;77;0
27;HNAIT;Aleš;DUKO RÝMAØOV;49;0;0;0;0;0;23;26;0;0;0;0;0;0;0;49;77;0
28;B'OM;Petr;ŽABEÒ  65;48;23;0;0;0;0;0;0;0;0;0;0;0;0;25;48;77;0
29;PETRUŠ;Lubomír;ACS DRAK VRBNO;46;0;0;0;0;0;21;25;0;0;0;0;0;0;0;46;77;0
30;JAHN;Ludìk;PIVOVARSKÁ 37/1, BÍLOVEC;45;19;26;0;0;0;0;0;0;0;0;0;0;0;0;45;77;0
31;URBÁŠEK;Jiøí;GOOFY OCIZ TEAM KRNOV;41;21;0;0;0;0;20;0;0;0;0;0;0;0;0;41;77;0
32;HOFMAN;Ivo;CYKLO TONY NÁCHOD;40;0;0;0;0;0;0;40;0;0;0;0;0;0;0;40;77;0
33;DIX;Petr;;40;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;77;0
34;TIHLAØÍK;Stanislav;ÚVALNO  149;38;38;0;0;0;0;0;0;0;0;0;0;0;0;0;38;77;0
35;SIKORA;Miroslav;TJ TŽ TØINEC;38;0;0;0;38;0;0;0;0;0;0;0;0;0;0;38;77;0
36;MARŠÁLEK;Tomáš;RACING OLEŠNÁ,  F-M;34;34;0;0;0;0;0;0;0;0;0;0;0;0;0;34;77;0
37;OPÌLA;Zdenìk;TJ TŽ TØINEC;34;0;0;0;34;0;0;0;0;0;0;0;0;0;0;34;77;0
38;HRCHOVINA;Rostislav;SK JIØÍ TEAM OSTRAVA;34;0;0;0;0;0;0;0;0;0;34;0;0;0;0;34;77;0
39;KOSTRUH;David;BIKE ONE OPAVA;33;33;0;0;0;0;0;0;0;0;0;0;0;0;0;33;77;0
40;WIDENKA;Aleš;;33;0;0;0;0;0;0;0;0;0;0;0;0;0;33;33;77;0
41;ROHEL;Bøetislav;SUNDANCE OPAVA;32;0;0;0;0;32;0;0;0;0;0;0;0;0;0;32;77;0
42;VALA;Martin;CK STARÁ VES;32;0;0;0;0;0;0;32;0;0;0;0;0;0;0;32;77;0
43;JABLONSKI;Janusz;GM GLIVICE;31;0;0;0;0;0;0;0;31;0;0;0;0;0;0;31;77;0
44;SUCHÝ;Imrich;CYKLOKRAMO SUCHDOL N.O.;31;0;0;0;31;0;0;0;0;0;0;0;0;0;0;31;77;0
45;RAUS;Pavel;OPAVA;31;0;0;0;0;0;31;0;0;0;0;0;0;0;0;31;77;0
46;ZACHA;Dan;PELLS TEAM;31;0;0;0;0;0;0;31;0;0;0;0;0;0;0;31;77;0
47;LEPŠÍK;Miroslav;KARVINÁ;31;0;0;0;0;0;0;0;0;0;0;0;31;0;0;31;77;0
48;BARFAY;Pavel;BULDOCI RAPOTÍN;30;0;0;0;0;0;14;16;0;0;0;0;0;0;0;30;77;0
49;JURAN;Radim;BSC OPAVA;30;0;0;0;0;0;0;0;0;0;0;30;0;0;0;30;77;0
50;KOŠÁK;Michal;RACING OLEŠNÁ,  F-M;29;29;0;0;0;0;0;0;0;0;0;0;0;0;0;29;77;0
51;ENGLIŠ;Jiøí  ml.;;29;0;0;0;0;29;0;0;0;0;0;0;0;0;0;29;77;0
52;ŠIRUÈKA;Pavel;SK ŠAFRATA BOHUMÍN;29;0;0;0;0;0;0;0;0;0;29;0;0;0;0;29;77;0
53;RùŽIÈKA;Ivan;;29;0;0;0;0;0;0;0;0;0;0;0;0;0;29;29;77;0
54;TKÁÈ;Petr;CK VLASTIBOR KONEÈNÝ;26;26;0;0;0;0;0;0;0;0;0;0;0;0;0;26;77;0
55;HOLEŠ;Jiøí;1. CK BOHUMÍN;26;0;0;0;0;0;0;0;0;26;0;0;0;0;0;26;77;0
56;LECHOSZEST;Czeslav;;26;0;0;0;0;0;0;0;0;0;0;0;0;0;26;26;77;0
57;LAZECKÝ;Petr;PUSTÁ POLOM;25;0;0;0;0;25;0;0;0;0;0;0;0;0;0;25;77;0
58;ŠVAN;Miroslav;ACS DRAK VRBNO;25;0;0;0;0;0;12;13;0;0;0;0;0;0;0;25;77;0
59;VYORAL;Lubomír;1. CK BOHUMÍN;25;0;0;0;0;0;0;0;0;25;0;0;0;0;0;25;77;0
60;KLAPKA;Vlastimil;MAD - SPORT KLAPKA KARVINÁ;25;0;0;0;0;0;0;0;0;0;0;0;25;0;0;25;77;0
61;PASTUSZEK;Vlastimil;BOHUMÍN;24;0;0;0;24;0;0;0;0;0;0;0;0;0;0;24;77;0
62;ŠNAJDR;Roman;RACING OLEŠNÁ,  F-M;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;24;77;0
63;HINNER;Jiøí;OSTRAVA;24;0;0;0;0;0;0;0;0;24;0;0;0;0;0;24;77;0
64;Hýl;Petr;KLOKOÈOV;24;0;0;0;0;0;0;0;0;0;0;0;24;0;0;24;77;0
65;GREPL;Vincenc;MAD - SPORT KLAPKA KARVINÁ;23;0;0;0;0;0;0;0;0;0;0;0;23;0;0;23;77;0
66;DRESLER;Stanislav;PUSTÁ POLOM;22;0;0;0;0;22;0;0;0;0;0;0;0;0;0;22;77;0
67;MORAVEC;Zbynìk;KRNOV;22;0;0;0;0;0;22;0;0;0;0;0;0;0;0;22;77;0
68;RASZYK;Jiøí;KARVINÁ;22;0;0;0;0;0;0;0;0;0;0;0;22;0;0;22;77;0
69;PROKEŠ;Richard;YOGI RACING OSTRAVA;21;0;0;0;0;21;0;0;0;0;0;0;0;0;0;21;77;0
70;ŽARLOK;Zdenìk;CK VLASTIBOR KONEÈNÝ;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;20;77;0
71;KRATOCHVÍL;František;SOK RÝMAØOV;20;0;0;0;0;0;0;20;0;0;0;0;0;0;0;20;77;0
72;STRŽÍNEK;Karel;CYKLOSPORT PØIKRYL STARÁ VES;17;0;0;0;0;0;17;0;0;0;0;0;0;0;0;17;77;0
73;TVARUŽEK;Tomáš;PP HOSPITALS;17;0;0;0;0;0;0;17;0;0;0;0;0;0;0;17;77;0
74;PETØÍÈEK;Vladimír;CK ORLÍK ORLOVÁ;16;0;0;0;0;0;16;0;0;0;0;0;0;0;0;16;77;0
75;PAVIÈ;Jiøí;OSTRAVA;15;0;0;0;0;0;15;0;0;0;0;0;0;0;0;15;77;0
76;THOMAS;Jaroslav;ACS DRAK VRBNO;14;0;0;0;0;0;0;14;0;0;0;0;0;0;0;14;77;0
77;OTMAR;Grábner;GOOFY OCIZ TEAM KRNOV;13;0;0;0;0;0;13;0;0;0;0;0;0;0;0;13;77;0
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;Kategorie D;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
poøadí;pøíjmení;jméno;klub;9 nej.;TdÈ;Boh;VP;TdJ;FT;KG;ŽD;5hod;VC L;krit;M60;PÈ;2boj;èas;celkem;;
1;ADAMÈÍK;Miroslav;CYKLOKRAMO SUCHDOL N.O.;352;40;0;36;36;0;40;40;40;40;38;40;38;0;0;388;38;0
2;MASNÝ;Milan;RACING OLEŠNÁ,  F-M;339;36;40;38;38;0;38;38;0;38;33;0;40;0;0;339;38;0
3;MOTTL;Bohumír;TJ KOLÍK BOHUMÍN;321;34;0;33;32;40;0;34;0;36;34;38;34;0;38;353;38;0
4;TOMAN;Vladislav;CYKLO KRAMOLIŠ SUCHDOL;301;28;0;29;31;0;26;29;38;34;36;0;36;0;40;327;38;0
5;KUBÍK;Josef;TJ KOLÍK BOHUMÍN;300;32;34;28;28;30;0;30;36;32;31;36;33;0;36;386;38;0
6;MECNER;Bohumil;TJ SLEZAN FRÝDEK MÍSTEK;179;30;0;27;0;32;27;0;0;31;32;0;0;0;0;179;38;0
7;BAIER;Jan;TJ KOLÍK BOHUMÍN;176;38;0;34;30;0;34;0;0;0;40;0;0;0;0;176;38;0
8;KNYTL;Vojtìch;CYKLO KRAMOLIŠ SUCHDOL;169;33;0;32;0;38;30;36;0;0;0;0;0;0;0;169;38;0
9;HLAVATÍK;Ladislav;RACING TEAM FRÝDEK-MÍSTAK;133;0;36;31;33;0;0;0;0;33;0;0;0;0;0;133;38;0
10;TEŠNAR;Tomáš;YOGI RACING OSTRAVA;97;0;38;30;29;0;0;0;0;0;0;0;0;0;0;97;38;0
11;DVOØÁÈEK;Hynek;TJ BANÍK OSTRAVA OKD;89;0;32;26;0;0;0;31;0;0;0;0;0;0;0;89;38;0
12;OCÁSEK;Zbynìk;GOOFY - OCIS - TEAM;76;0;0;40;0;0;36;0;0;0;0;0;0;0;0;76;38;0
13;OSLZLA;Stanislav;BRUŠPERK  34;75;27;0;25;0;0;23;0;0;0;0;0;0;0;0;75;38;0
14;OTÝPKA;Jan;HaF OPAVA;66;0;0;0;0;0;33;33;0;0;0;0;0;0;0;66;38;0
15;MISINA;Andrzej;LKS BRYKSIUSZ;60;0;0;0;0;0;28;32;0;0;0;0;0;0;0;60;38;0
16;MATÝSEK;Vlastislav;CK VLASTIBOR KONEÈNÝ;58;31;0;0;27;0;0;0;0;0;0;0;0;0;0;58;38;0
17;RUCKI;Karel;TJ TŽ TØINEC;40;0;0;0;40;0;0;0;0;0;0;0;0;0;0;40;38;0
18;HERMAN;Miloš;;36;0;0;0;0;36;0;0;0;0;0;0;0;0;0;36;38;0
19;RUCKI;Vladislav;TJ TŽ TØINEC;34;0;0;0;34;0;0;0;0;0;0;0;0;0;0;34;38;0
20;KURT;Beat;;34;0;0;0;0;34;0;0;0;0;0;0;0;0;0;34;38;0
21;MLYNÁØ;Miloslav;ACS DRAK VRBNO;34;0;0;0;0;0;0;0;34;0;0;0;0;0;0;34;38;0
22;KLOS;Antonín;CVK OPAVA;34;0;0;0;0;0;0;0;0;0;0;34;0;0;0;34;38;0
23;VRBA;Jiøí;;34;0;0;0;0;0;0;0;0;0;0;0;0;0;34;34;38;0
24;BLUSZCZ;Stefan;;33;0;33;0;0;0;0;0;0;0;0;0;0;0;0;33;38;0
25;PERNICKÝ;Jiøí;TJ BANÍK OSTRAVA OKD;33;0;0;0;0;33;0;0;0;0;0;0;0;0;0;33;38;0
26;DANÌÈEK;Pavel;LOKO KRNOV;32;0;0;0;0;0;32;0;0;0;0;0;0;0;0;32;38;0
27;MATULA;Pavel;;31;0;0;0;0;31;0;0;0;0;0;0;0;0;0;31;38;0
28;PODEŠVA;Pavel;DUKO RÝMAØOV;31;0;0;0;0;0;31;0;0;0;0;0;0;0;0;31;38;0
29;HYKEL;Milan;ŠTRAMBERK;30;0;0;0;0;0;0;0;0;30;0;0;0;0;0;30;38;0
30;JANÍK;Karel;AUTOR TUFO TI;29;29;0;0;0;0;0;0;0;0;0;0;0;0;0;29;38;0
31;BYSTRIANSKÝ;Ladislav;CVK OP;29;0;0;0;0;29;0;0;0;0;0;0;0;0;0;29;38;0
32;BABILAS;Marian;AGK RYBNIK;29;0;0;0;0;0;29;0;0;0;0;0;0;0;0;29;38;0
33;GOLEC;Wieslaw;FELTOPTICAM;28;0;0;0;0;28;0;0;0;0;0;0;0;0;0;28;38;0
34;ENGLIŠ;Aleš;CVK OP;27;0;0;0;0;27;0;0;0;0;0;0;0;0;0;27;38;0
35;VRÁBLÍK;Josef;DREBICKÁ 14, OSTRAVA;26;26;0;0;0;0;0;0;0;0;0;0;0;0;0;26;38;0
36;CHUDÌJ;Jan;ASPV VÁPENA;25;0;0;0;0;0;25;0;0;0;0;0;0;0;0;25;38;0
37;DURMAN;Vlastimil;DUKO RÝMAØOV;24;0;0;0;0;0;24;0;0;0;0;0;0;0;0;24;38;0
38;GRYGAR;Jiøí;OTICE;22;0;0;0;0;0;22;0;0;0;0;0;0;0;0;22;38;0
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;Kategorie E;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
poøadí;pøíjmení;jméno;klub;9 nej.;TdÈ;Boh;VP;TdJ;FT;KG;ŽD;5hod;VC L;krit;M60;PÈ;2boj;èas;celkem;;
1;HOMOLA;Petr;CINELLI MORNING SKY;358;40;40;40;40;38;40;0;38;40;38;40;38;0;40;472;12;0
2;KRAMOLIŠ;Radomír;CYKLOKRAMO SUCHDOL N.O.;342;36;0;36;36;40;36;40;40;36;40;38;0;0;0;378;12;0
3;VESELÝ;Petr;TJ TŽ TØINEC;336;38;36;38;0;0;38;0;36;38;36;36;40;0;0;336;12;0
4;RAŠKA;František;CK FRENŠTÁT P.R. 1;310;34;33;34;34;31;34;0;0;34;34;34;36;0;36;374;12;0
5;RECHTENBERG;Karel;PJR FRENŠTÁT p.R.;166;33;0;33;0;0;0;0;0;33;33;0;0;0;34;166;12;0
6;GLOGAR;Jan;YOGI RACING OSTRAVA;76;0;38;0;38;0;0;0;0;0;0;0;0;0;0;76;12;0
7;GRZEMPA;Grzegorz;MTB MARIBEX;68;0;34;0;0;0;0;0;34;0;0;0;0;0;0;68;12;0
8;POUR;Pavel;;38;0;0;0;0;0;0;0;0;0;0;0;0;0;38;38;12;0
9;FUSS;Herbert;;36;0;0;0;0;36;0;0;0;0;0;0;0;0;0;36;12;0
10;ENGLIŠ;Jiøí  st.;;34;0;0;0;0;34;0;0;0;0;0;0;0;0;0;34;12;0
11;LÁTAL;Jaroslav;;33;0;0;0;0;33;0;0;0;0;0;0;0;0;0;33;12;0
12;MACHOVSKÝ;Jaromír;;32;0;0;0;0;32;0;0;0;0;0;0;0;0;0;32;12;0
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;Kategorie Ž;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
poøadí;pøíjmení;jméno;klub;9 nej.;TdÈ;Boh;VP;TdJ;FT;KG;ŽD;5hod;VC L;krit;M60;PÈ;2boj;èas;celkem;;
1;JAKLOVÁ;Ivana;ORLI OSTRAVA;344;34;0;38;40;40;38;36;0;0;36;40;38;0;38;378;37;0
2;SOKOLOVÁ;Petra;CYKLOKRAMO SUCHDOL N.O.;293;30;0;34;33;0;26;31;36;29;31;36;33;0;0;319;37;0
3;TOMANOVÁ;Lucie;CYKLOKRAMO SUCHDOL N.O.;270;0;0;0;34;34;27;0;40;34;32;0;36;0;33;270;37;0
4;UBLANSKÁ;Kamila;CK ORLÍK ORLOVÁ;231;31;0;0;0;0;0;29;38;31;0;38;32;0;32;231;37;0
5;NOVÁKOVÁ;Lucie;SK JIØÍ TEAM OSTRAVA;215;33;40;36;0;36;30;0;0;40;0;0;0;0;0;215;37;0
6;NOVÁKOVÁ;Pavla;MAX CURSOR;154;36;0;0;0;0;0;38;0;0;0;0;40;0;40;154;37;0
7;ÈUPOVÁ;Jana;CK FRENŠTÁT P.R. 2;136;32;38;0;0;0;0;0;0;32;0;0;0;0;34;136;37;0
8;CHMUROVA;Šárka;MAX CURSOR;80;40;0;0;0;0;40;0;0;0;0;0;0;0;0;80;37;0
9;KUSIDLO;Katarzyna;FENIX CZERNICA;74;0;0;0;0;0;0;0;0;38;0;0;0;0;36;74;37;0
10;KRATOCHVÍLOVÁ;Eva;SK MAXBIKE ORLOVÁ;72;0;0;0;0;0;0;0;0;0;38;0;34;0;0;72;37;0
11;JUNOVÁ;Gabriela;GOOFY OCIZ TEAM KRNOV;69;0;0;0;0;0;36;33;0;0;0;0;0;0;0;69;37;0
12;POSÍŠILOVÁ;Zuzana;VORTEX BIKE TEAM;67;0;0;0;0;0;0;0;0;36;0;0;0;0;31;67;37;0
13;HALMOVÁ;Eva;FIBICHOVA 21/227, HAVÍØOV;60;29;0;0;0;0;0;0;0;0;0;0;31;0;0;60;37;0
14;NOVOTNÁ;Martina;PROFIL KTM;40;0;0;40;0;0;0;0;0;0;0;0;0;0;0;40;37;0
15;BABUÒKOVÁ;Andrea;SLEZAN  F - M;40;0;0;0;0;0;0;40;0;0;0;0;0;0;0;40;37;0
16;MLYNÁØOVÁ;Alena;ACS DRAK VRBNO;40;0;0;0;0;0;0;0;0;0;40;0;0;0;0;40;37;0
17;SKUPIEÒOVÁ;Olga;TJ TŽ TØINEC;38;0;0;0;38;0;0;0;0;0;0;0;0;0;0;38;37;0
18;KONEÈNÁ;Alena;CK VLASTIBOR KONEÈNÝ;38;38;0;0;0;0;0;0;0;0;0;0;0;0;0;38;37;0
19;PROSSOVÁ;Ludmila;;38;0;0;0;0;38;0;0;0;0;0;0;0;0;0;38;37;0
20;KUROVÁ;Karin;TØINEC;36;0;0;0;36;0;0;0;0;0;0;0;0;0;0;36;37;0
21;DANÌÈKOVÁ;Romana;ACS DRAK VRBNO;34;0;0;0;0;0;34;0;0;0;0;0;0;0;0;34;37;0
22;KASZUBA;Martina;DOBRAVA;34;0;0;0;0;0;0;34;0;0;0;0;0;0;0;34;37;0
23;KOPEÈKOVÁ;Ester;TJ SLEZAN  F - M;34;0;0;0;0;0;0;0;0;0;34;0;0;0;0;34;37;0
24;KRAVCOVÁ;Lucie;SK JIØÍ TEAM OSTRAVA;33;0;0;33;0;0;0;0;0;0;0;0;0;0;0;33;37;0
25;ENGLIŠOVÁ;Helena;;33;0;0;0;0;33;0;0;0;0;0;0;0;0;0;33;37;0
26;PETØÍÈKOVÁ;Alena;CK ORLÍK ORLOVÁ;33;0;0;0;0;0;33;0;0;0;0;0;0;0;0;33;37;0
27;STONOVÁ;Tamara;KPS OSTRAVA;33;0;0;0;0;0;0;0;0;33;0;0;0;0;0;33;37;0
28;JURKOVÁ;Soòa;BIKE 2000;33;0;0;0;0;0;0;0;0;0;33;0;0;0;0;33;37;0
29;MATEROVÁ;Hana;SK JIØÍ TEAM OSTRAVA;32;0;0;32;0;0;0;0;0;0;0;0;0;0;0;32;37;0
30;KONEÈNÁ;Veronika;BIKE SPORT OPAVA;32;0;0;0;0;0;32;0;0;0;0;0;0;0;0;32;37;0
31;MÍLOVÁ;Petra;PROGRES;32;0;0;0;0;0;0;32;0;0;0;0;0;0;0;32;37;0
32;FOUÈKOVÁ;Petra;BULDOCI RAPOTÍN;31;0;0;0;0;0;31;0;0;0;0;0;0;0;0;31;37;0
33;KOŽNÁRKOVÁ;Lenka;ON ROAD RACING;30;0;0;0;0;0;0;30;0;0;0;0;0;0;0;30;37;0
34;SLADKOVSKÁ;Petra;MOØKOV;30;0;0;0;0;0;0;0;0;30;0;0;0;0;0;30;37;0
35;DUBJÁKOVÁ;Ilona;;30;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;37;0
36;JUREÈKOVÁ;Leona;VELOSERVIS BRUNTÁL;29;0;0;0;0;0;29;0;0;0;0;0;0;0;0;29;37;0
37;ZAJAC;Agnieszka;WKS SIODEMKA;28;0;0;0;0;0;28;0;0;0;0;0;0;0;0;28;37;0
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;Kategorie M;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
poøadí;pøíjmení;jméno;klub;9 nej.;TdÈ;Boh;VP;TdJ;FT;KG;ŽD;5hod;VC L;krit;M60;PÈ;2boj;èas;celkem;;
1;UBLANSKÝ;Adam;CK ORLÍK ORLOVÁ;320;36;36;0;0;0;0;31;40;34;29;36;38;0;40;320;49;
